,I_CaII,I_CaII_Rneg,I_CaII_err,I_Ha06,I_Ha06_Rneg,I_Ha06_err,I_NaI,I_NaI_Rneg,I_NaI_err,actin_ver,bjd,file,instr,rv
112,0.3625026292046464,0.0,0.0016421367261149633,0.15816050553783906,0.0,0.0002524223211145567,0.11372367010669021,0.0,0.0002413798558644624,2.0_beta_11,2455590.77185653,average_2011-01-28_s1d_A.fits,test,-9500.000000000024
113,0.37456291083673765,1.1557591964321957e-05,0.0016659140944934592,0.15808765566877372,0.0,0.0002596876355694755,0.11417077224724952,0.0,0.00024842018591724775,2.0_beta_11,2455591.75724616,average_2011-01-29_s1d_A.fits,test,-9490.000000000024
114,0.3657819389505184,0.0,0.0012903632558498243,0.15850756046296927,0.0,0.00019529849216782066,0.11426502179016308,0.0,0.0001867821007549848,2.0_beta_11,2455592.77127047,average_2011-01-30_s1d_A.fits,test,-9170.000000000031
115,0.3723049110760789,0.0,0.0015787417695091214,0.1588266783645586,0.0,0.0002416728888259587,0.11459080794606734,0.0,0.00023108617926810451,2.0_beta_11,2455593.76288562,average_2011-01-31_s1d_A.fits,test,-9490.000000000024
116,0.39396675904401746,0.0,0.0015009532530777666,0.15893011468861665,0.0,0.00022571612469284545,0.11486051651630157,0.0,0.00021613221076568126,2.0_beta_11,2455611.78178912,average_2011-02-18_s1d_A.fits,test,-9890.000000000015
117,0.3920351449233526,0.0,0.001486415711246619,0.15903139321428084,0.0,0.0002267004904937574,0.11568738429803754,0.0,0.00021815784676725125,2.0_beta_11,2455612.75866429,average_2011-02-19_s1d_A.fits,test,-9480.000000000024
118,0.3937364944230137,3.2170274031354506e-06,0.0018316231128023763,0.15874998963281517,0.0,0.00028317772854624364,0.11497278259156828,0.0,0.00027189752914333576,2.0_beta_11,2455613.73241344,average_2011-02-20_s1d_A.fits,test,-9480.000000000024
119,0.38992656454519253,0.0,0.0015531424359819198,0.15896034381886498,0.0,0.0002396038199630783,0.11446368342145033,0.0,0.0002291434575376305,2.0_beta_11,2455614.69050157,average_2011-02-21_s1d_A.fits,test,-8940.000000000035
120,0.3924073741116445,0.0,0.0014404990220442575,0.1594580613247193,0.0,0.0002007561963665999,0.1145238491398042,0.0,0.00019180472910140694,2.0_beta_11,2455615.71856706,average_2011-02-22_s1d_A.fits,test,-9480.000000000024
121,0.3868208709244412,0.0,0.0015488662099431268,0.15830089449414628,0.0,0.00023582707865890315,0.11457046137008674,0.0,0.00022751196730766494,2.0_beta_11,2455616.78655121,average_2011-02-23_s1d_A.fits,test,-9640.00000000002
122,0.3855518773241312,1.3199023956299146e-06,0.001751556955873062,0.15829126924761425,0.0,0.0002747005362651005,0.11472341187047909,0.0,0.0002635606527883915,2.0_beta_11,2455617.65438007,average_2011-02-24_s1d_A.fits,test,-9480.000000000024
123,0.38235068301803604,1.0999634251261146e-07,0.001668514514031668,0.1580579263697717,0.0,0.00025673234676446303,0.11423304966508777,0.0,0.00024493158027030386,2.0_beta_11,2455619.72522614,average_2011-02-26_s1d_A.fits,test,-9480.000000000024
124,0.3774106348621362,1.2443985606633797e-06,0.0016391646941087325,0.15766447569874967,0.0,0.00024670955452154165,0.11302677538384966,0.0,0.00023424316304769993,2.0_beta_11,2455620.7566891,average_2011-02-27_s1d_A.fits,test,-9480.000000000024
125,0.37812033249249233,0.0,0.0015703585690057193,0.1581369943414711,0.0,0.0002519836885713568,0.11314735986765512,0.0,0.00023748296899185874,2.0_beta_11,2455622.69744572,average_2011-03-01_s1d_A.fits,test,-9480.000000000024
126,0.3683031021104425,0.0,0.0016980012231533606,0.15828193607956514,0.0,0.0002576336952022955,0.11288557481853917,0.0,0.00024407397971012114,2.0_beta_11,2455623.78061903,average_2011-03-02_s1d_A.fits,test,-10020.00000000001
127,0.36742720710478183,0.0,0.001427524519247834,0.15681995063709137,0.0,0.00023708725980762905,0.11447250176648348,0.0,0.00022775024149677007,2.0_beta_11,2455626.77124033,average_2011-03-05_s1d_A.fits,test,-8570.000000000044
128,0.36366477061585,0.0,0.0016591992456301084,0.1579877176610616,0.0,0.00028717595272576414,0.11492998105946757,0.0,0.0002734311747823405,2.0_beta_11,2455627.78889916,average_2011-03-06_s1d_A.fits,test,-9480.000000000024
129,0.3623822775522147,0.0,0.0018654913306042395,0.1571599043297611,0.0,0.0003068842008694531,0.11434462007553761,0.0,0.00029757104302149435,2.0_beta_11,2455628.7781655,average_2011-03-07_s1d_A.fits,test,-9750.000000000018
130,0.357395039081205,0.0,0.0014500289620362349,0.15728013404968397,0.0,0.00022958529169790967,0.11357969862589565,0.0,0.00022191150747880695,2.0_beta_11,2455629.73216438,average_2011-03-08_s1d_A.fits,test,-10180.00000000001
131,0.354988705401912,0.0,0.0013672266480710819,0.1576421875922961,0.0,0.00021566777291495308,0.11365721493279453,0.0,0.00020524114378053514,2.0_beta_11,2455630.58224976,average_2011-03-09_s1d_A.fits,test,-9470.000000000024
132,0.3524754947542562,0.0,0.0016923776464257269,0.15736467033771803,0.0,0.00027528832093894214,0.11423042913468998,0.0,0.000266865965781456,2.0_beta_11,2455631.58124696,average_2011-03-10_s1d_A.fits,test,-9240.00000000003
133,0.3527675926156922,0.0,0.0015306882982869196,0.1573876071987965,0.0,0.00025451550550844687,0.11422236102893432,0.0,0.0002456091371299221,2.0_beta_11,2455632.73071799,average_2011-03-11_s1d_A.fits,test,-9740.000000000018
134,0.3518189398084792,0.0,0.0013967634008112259,0.15661908800981558,0.0,0.00021938567999117586,0.11373622319893795,0.0,0.00020998858205454465,2.0_beta_11,2455633.67125215,average_2011-03-12_s1d_A.fits,test,-9460.000000000024
135,0.3499363176806209,8.526290635261817e-07,0.0014391607436417774,0.15765587519886573,0.0,0.0002400692579800998,0.11394145889527815,0.0,0.00022887231530882752,2.0_beta_11,2455634.72083633,average_2011-03-13_s1d_A.fits,test,-9460.000000000024
136,0.35114710552135786,0.0,0.0015389314585936978,0.15740964270683883,0.0,0.0002546248778105808,0.11399593376595313,0.0,0.00024427522699925713,2.0_beta_11,2455635.56616023,average_2011-03-14_s1d_A.fits,test,-9460.000000000024
137,0.34778293755200945,0.0,0.002125483870312543,0.15835825517398955,0.0,0.00036677905490910246,0.11415115659889027,0.0,0.0003543829498500008,2.0_beta_11,2455637.63284642,average_2011-03-16_s1d_A.fits,test,-9760.000000000018
138,0.35106333848189164,0.0,0.0015134955485874807,0.1585309456259027,0.0,0.0002506706627314026,0.11396884899735661,0.0,0.00023936856412212036,2.0_beta_11,2455638.74734489,average_2011-03-17_s1d_A.fits,test,-9900.000000000015
139,0.3523343902470254,0.0,0.001292529984431276,0.15845151222881873,0.0,0.00021828552318464562,0.11367686844949755,0.0,0.00020640481958612326,2.0_beta_11,2455639.72273397,average_2011-03-18_s1d_A.fits,test,-9450.000000000024
140,0.35407247894651317,0.0,0.001442886864633449,0.15818789061341543,0.0,0.00023712658163768752,0.11420990525936088,0.0,0.00022663761678972261,2.0_beta_11,2455640.67772865,average_2011-03-19_s1d_A.fits,test,-9450.000000000024
141,0.3569090544513859,0.0,0.0013876035691297566,0.1582730654679494,0.0,0.00023473589369384088,0.11443629952282039,0.0,0.000224334750801131,2.0_beta_11,2455641.56953994,average_2011-03-20_s1d_A.fits,test,-9230.00000000003
142,0.3583399603105967,0.0,0.0013923941733131797,0.15829504643097664,0.0,0.00022035403272819954,0.11427435231720441,0.0,0.00021060240982501353,2.0_beta_11,2455642.63671935,average_2011-03-21_s1d_A.fits,test,-9450.000000000024
143,0.3597685957785961,0.0,0.0013612125257679221,0.15819425702256712,0.0,0.000229387730370364,0.11430918221256708,0.0,0.00021750334803440972,2.0_beta_11,2455643.63703476,average_2011-03-22_s1d_A.fits,test,-9450.000000000024
144,0.3588842890565873,0.0,0.00131823897041926,0.1580654308525259,0.0,0.00021787078092501142,0.11459809024294425,0.0,0.0002068640546359993,2.0_beta_11,2455644.7085058,average_2011-03-23_s1d_A.fits,test,-9440.000000000024
145,0.3584986254858987,0.0,0.0015594936476474668,0.15832306152024164,0.0,0.0002832932132649264,0.11539316670054653,0.0,0.0002682510898028702,2.0_beta_11,2455645.56533686,average_2011-03-24_s1d_A.fits,test,-9440.000000000024
146,0.3592525861586243,0.0,0.0015787014167257312,0.1579915641393104,0.0,0.00028456771423873944,0.11521235461789778,0.0,0.0002709852631303531,2.0_beta_11,2455646.64155106,average_2011-03-25_s1d_A.fits,test,-9250.00000000003
147,0.359564989194276,0.0,0.0012488769421291378,0.15804519448616638,0.0,0.0002029671496106913,0.11419120450829051,0.0,0.0001938485074826099,2.0_beta_11,2455647.56989566,average_2011-03-26_s1d_A.fits,test,-9210.00000000003
148,0.3598723093722577,0.0,0.001300385465578872,0.15796788647735727,0.0,0.0002227483534582704,0.11383979092308916,0.0,0.00020899850490104448,2.0_beta_11,2455648.56263659,average_2011-03-27_s1d_A.fits,test,-9430.000000000025
149,0.3614776045943453,0.0,0.001271273768886608,0.15765962179429255,0.0,0.0002013888667217503,0.11401348329377127,0.0,0.00019271950582438473,2.0_beta_11,2455652.60245468,average_2011-03-31_s1d_A.fits,test,-9260.00000000003
150,0.3606592338448159,0.0,0.0013503524780197308,0.1575786989575742,0.0,0.0002077975559679039,0.1138674831360521,0.0,0.00019839846909112897,2.0_beta_11,2455653.70543142,average_2011-04-01_s1d_A.fits,test,-9420.000000000025
151,0.36478714425258224,0.0,0.0014496206201659644,0.15744122936512822,0.0,0.00022814411865138394,0.11438089432930704,0.0,0.0002199370891033572,2.0_beta_11,2455654.59041373,average_2011-04-02_s1d_A.fits,test,-9600.000000000022
152,0.3648908693333809,0.0,0.0013562414970016842,0.15803336968430684,0.0,0.00021123053972049057,0.1127535215551411,0.0,0.0001999432421246461,2.0_beta_11,2455656.4913916,average_2011-04-04_s1d_A.fits,test,-9420.000000000025
153,0.36278405497127164,0.0,0.0012831410005565743,0.15788629561368336,0.0,0.00019971937773606232,0.11285394115347482,0.0,0.00019085783822396816,2.0_beta_11,2455657.5960307,average_2011-04-05_s1d_A.fits,test,-9650.00000000002
154,0.3664017368766459,0.0,0.0015156535643872544,0.15710368958494236,0.0,0.0002471497287768252,0.11328880797526118,0.0,0.00023659226586338948,2.0_beta_11,2455659.61971979,average_2011-04-07_s1d_A.fits,test,-9420.000000000025
155,0.3580694774190289,3.8378183509575155e-05,0.002081804640396157,0.15681435971361787,0.0,0.000346131559239129,0.11358203943890573,0.0,0.00033652528906881224,2.0_beta_11,2455660.48556554,average_2011-04-08_s1d_A.fits,test,-9620.00000000002
156,0.3568932602375161,0.0,0.0016021938421214568,0.15736777487462203,0.0,0.0002655245243714374,0.11443909469215743,0.0,0.000255276761975239,2.0_beta_11,2455662.61612106,average_2011-04-10_s1d_A.fits,test,-9450.000000000024
157,0.3569867477421809,0.0,0.0014891884627370635,0.15726166472325534,0.0,0.00024947537323590614,0.11446407852437614,0.0,0.00023906188605442595,2.0_beta_11,2455672.54501038,average_2011-04-20_s1d_A.fits,test,-9280.000000000027
158,0.3558129405916686,0.0,0.0014943748070981716,0.1567735739360769,0.0,0.00024457696681237233,0.11424263815871319,0.0,0.00023559822812119213,2.0_beta_11,2455674.57029286,average_2011-04-22_s1d_A.fits,test,-9820.000000000016
159,0.35823198335187956,0.0,0.0013726295451009364,0.15731396043049525,0.0,0.0002408850502605188,0.11513102524370744,0.0,0.00022927422543345181,2.0_beta_11,2455676.67097411,average_2011-04-24_s1d_A.fits,test,-9250.00000000003
160,0.3529292670896725,0.0,0.0013806320309780952,0.15633308238608337,0.0,0.000207256263153553,0.11436014538121088,0.0,0.00020160258176965293,2.0_beta_11,2455677.58146962,average_2011-04-25_s1d_A.fits,test,-9580.000000000022
161,0.35337811909323863,0.0,0.0015358706727075563,0.15668559280449781,0.0,0.0002524104864241105,0.11446545568660582,0.0,0.00024181636732700787,2.0_beta_11,2455678.46740533,average_2011-04-26_s1d_A.fits,test,-9570.000000000022
162,0.35560878835027754,0.0,0.0011482638820964008,0.15701047618230587,0.0,0.0001862336345532919,0.11488903086049666,0.0,0.00017810392480971032,2.0_beta_11,2455679.48117069,average_2011-04-27_s1d_A.fits,test,-9250.00000000003
163,0.35269347282923313,0.0,0.0014638948126191329,0.15676434985608043,0.0,0.00023822293854186948,0.1143653420792087,0.0,0.0002297525100080472,2.0_beta_11,2455680.47608192,average_2011-04-28_s1d_A.fits,test,-9580.000000000022
164,0.3531759113186946,0.0,0.0015210466028008141,0.15615896997760847,0.0,0.00025607846051539494,0.11494358070852427,0.0,0.0002477540531222727,2.0_beta_11,2455681.61094,average_2011-04-29_s1d_A.fits,test,-9570.000000000022
165,0.3552874845361826,0.0,0.001314233207805518,0.15716898920231967,0.0,0.00021670180171289664,0.11455303225362448,0.0,0.00020879068781525195,2.0_beta_11,2455682.60793293,average_2011-04-30_s1d_A.fits,test,-9180.00000000003
166,0.35300129968137606,0.0,0.0012735983817553885,0.15649691003936692,0.0,0.00020130406755872673,0.11443415810683676,0.0,0.0001937327781887723,2.0_beta_11,2455683.48254644,average_2011-05-01_s1d_A.fits,test,-9570.000000000022
167,0.3545760967941701,0.0,0.0013397588532431798,0.15694338638565353,0.0,0.00022031066220709432,0.11451864048773794,0.0,0.00021011058363179454,2.0_beta_11,2455684.59550497,average_2011-05-02_s1d_A.fits,test,-9920.000000000015
168,0.35215230200725345,0.0,0.001359013495644877,0.15757249888106076,0.0,0.00022335586989231083,0.11489379621587491,0.0,0.0002140725037908615,2.0_beta_11,2455685.48119316,average_2011-05-03_s1d_A.fits,test,-9310.000000000027
169,0.35107162344674103,0.0,0.0014911463980626317,0.15681448422724203,0.0,0.0002705614909623396,0.1153923914383411,0.0,0.00025737171063406033,2.0_beta_11,2455686.52080875,average_2011-05-04_s1d_A.fits,test,-9560.000000000022
170,0.34985435109439844,4.3750725693607687e-07,0.001536363928485273,0.15680632133210448,0.0,0.0002694419967602676,0.1147974988715259,0.0,0.00025769298675214447,2.0_beta_11,2455687.4758675,average_2011-05-05_s1d_A.fits,test,-9560.000000000022
171,0.3473095238445825,1.438255204479216e-05,0.002241593111066692,0.1575458291327687,0.0,0.00039725822953447476,0.11482306521903257,0.0,0.00037941225046667255,2.0_beta_11,2455689.49105916,average_2011-05-07_s1d_A.fits,test,-9560.000000000022
172,0.3499014327257584,0.0,0.0013762108842983887,0.15723053443686102,0.0,0.00025972187190803907,0.11526337242228199,0.0,0.000244380007673573,2.0_beta_11,2455691.53865414,average_2011-05-09_s1d_A.fits,test,-9550.000000000022
173,0.34729586237980464,0.0,0.0017405768807411768,0.15687066218569118,0.0,0.00032201081626696414,0.11515576102316048,0.0,0.0003076931003608714,2.0_beta_11,2455692.57896031,average_2011-05-10_s1d_A.fits,test,-10280.00000000001
174,0.34980352892197963,0.0,0.0012744423030363623,0.15643583881081252,0.0,0.00021202665549670694,0.11366090125725144,0.0,0.0002021289726132927,2.0_beta_11,2455693.53620301,average_2011-05-11_s1d_A.fits,test,-9560.000000000022
175,0.3484283240138786,0.0,0.0013060847915416264,0.15682197626647393,0.0,0.00022684865998212877,0.11407585219091748,0.0,0.00021595448099254077,2.0_beta_11,2455694.53151038,average_2011-05-12_s1d_A.fits,test,-9560.000000000022
176,0.3466010026594158,0.0,0.001373739520463371,0.15663800081336346,0.0,0.00022592536678947445,0.11394653074478045,0.0,0.00021649874269965793,2.0_beta_11,2455695.4551659,average_2011-05-13_s1d_A.fits,test,-9560.000000000022
177,0.36354326562141986,0.0,0.001963981361665565,0.159188733622374,0.0,0.0003338557581147306,0.11531165320577433,0.0,0.0003185285012413919,2.0_beta_11,2455711.5850517,average_2011-05-29_s1d_A.fits,test,-9540.000000000022
178,0.3639855807961554,0.0,0.0014317360069405593,0.158492698611655,0.0,0.00022899457979344532,0.11511685134508423,0.0,0.00021876724209846232,2.0_beta_11,2455712.50992788,average_2011-05-30_s1d_A.fits,test,-9540.000000000022
179,0.3755700596970539,0.00020813361527190742,0.0023121516602746454,0.15791265291670073,0.0,0.0003615351129045021,0.11498184685765604,0.0,0.0003468117303111791,2.0_beta_11,2455714.57782642,average_2011-06-01_s1d_A.fits,test,-9540.000000000022
180,0.371210681656847,0.0,0.0016816158260766873,0.158921997389214,0.0,0.00026443528973604943,0.11515978084744206,0.0,0.0002519642631082035,2.0_beta_11,2455715.54624107,average_2011-06-02_s1d_A.fits,test,-9030.000000000033
181,0.37020949611581505,0.0,0.001393229016197003,0.15811880918795468,0.0,0.00022318641705493228,0.11498002183859697,0.0,0.00021215856576333058,2.0_beta_11,2455716.45656872,average_2011-06-03_s1d_A.fits,test,-9540.000000000022
182,0.3639843087204651,0.0,0.0014013024165786278,0.15726523467360737,0.0,0.000207828492462985,0.11440025094112954,0.0,0.00019966595219622998,2.0_beta_11,2455727.44745701,average_2011-06-14_s1d_A.fits,test,-9540.000000000022
183,0.35747208142775305,2.367717223752217e-06,0.0017572510767187026,0.15736269690554908,0.0,0.0002597880389749622,0.11475969832664502,0.0,0.00025207134759185415,2.0_beta_11,2455728.44606556,average_2011-06-15_s1d_A.fits,test,-9220.00000000003
184,0.35883395956353686,0.0,0.0019053937571461154,0.15786633218932503,0.0,0.0003074609182737045,0.11600426104637304,0.0,0.0002993187304507867,2.0_beta_11,2455729.44960441,average_2011-06-16_s1d_A.fits,test,-8810.000000000038
185,0.346965063235852,0.0013152054477288406,0.003499027545632252,0.15770835067568084,0.0,0.0006099653970058118,0.1164950319282084,0.0,0.0005946372946044145,2.0_beta_11,2455735.37791639,average_2011-06-22_s1d_A.fits,test,-8570.000000000044
